0.104475,0.981325,-0.16151,90.6759,0.708247,0.0405953,0.704796,-72.8423,0.698191,-0.188023,-0.69078,86.8534,0,0,0,1,-21.2538,42.2661
0.615644,0.162568,0.771073,-85.1835,0.462687,-0.866639,-0.186704,91.8718,0.637889,0.471709,-0.608759,88.1782,0,0,0,1,-20.1819,42.9925
-0.585041,0.283473,-0.759849,99.5369,0.560744,0.818273,-0.126473,81.0699,0.585912,-0.500072,-0.637679,83.9558,0,0,0,1,-23.021,41.7245
-0.763746,0.406888,-0.501133,78.9058,0.552763,0.813182,-0.182179,84.6301,0.333385,-0.416146,-0.845977,104.949,0,0,0,1,-23.6379,41.7558
0.765985,-0.308242,0.564141,-102.987,0.639302,0.457434,-0.618099,101.587,-0.0675335,0.834111,0.547447,-57.2921,0,0,0,1,23.3959,48.689
-0.870373,-0.0348207,-0.49116,45.478,0.126961,0.947897,-0.292186,96.8612,0.475743,-0.316669,-0.820603,92.2793,0,0,0,1,-24.8874,42.9073
0.799478,0.561771,0.212717,-64.1403,0.600304,-0.734409,-0.316667,84.7527,-0.0216732,0.380863,-0.924377,105.614,0,0,0,1,-25.4951,43.6289
-0.730788,0.413584,-0.543044,23.8004,-0.229069,0.600826,0.765856,-148.51,0.643021,0.684073,-0.344337,62.9674,0,0,0,1,-21.5209,42.8376
0.760462,0.279863,-0.585981,37.8959,0.107577,-0.944192,-0.311334,101.1,-0.64041,0.17372,-0.748129,93.9673,0,0,0,1,-21.6461,43.7293
0.6276,0.578276,-0.521262,93.4376,0.615629,-0.778472,-0.1224,-49.4203,-0.476569,-0.244086,-0.844573,103.109,0,0,0,1,-22.3522,42.3724
0.76416,-0.509321,-0.395791,118.737,-0.410875,0.0886565,-0.907371,77.5514,0.497233,0.855998,-0.14152,41.37,0,0,0,1,-22.478,43.12
-0.526458,-0.337932,-0.780157,107.281,-0.733624,0.644327,0.215961,-94.5372,0.429696,0.686036,-0.587125,88.3154,0,0,0,1,-22.0689,43.4644
0.836662,-0.389743,0.384833,-60.8893,-0.445075,-0.893277,0.0629607,-73.3116,0.319224,-0.223957,-0.920836,107.679,0,0,0,1,-24.8612,42.2274
-0.905337,0.0153041,-0.424419,44.4499,-0.118255,0.950744,0.286535,-100.744,0.407898,0.3096,-0.858933,103.332,0,0,0,1,-24.8871,44.1972
-0.984579,-0.142359,0.101674,-27.1245,-0.17001,0.915637,-0.364288,103.37,-0.0412366,-0.375956,-0.925719,104.469,0,0,0,1,-23.5364,43.9869
0.5157,-0.337682,0.787417,-98.5382,-0.505504,-0.861961,-0.0385827,-66.164,0.691751,-0.378145,-0.615213,80.1409,0,0,0,1,-22.0241,41.671
-0.222803,-0.638342,-0.736803,129.476,-0.802583,0.549131,-0.233056,-28.4801,0.553371,0.53942,-0.634671,90.7358,0,0,0,1,-21.3233,42.656
-0.874975,0.126032,-0.467476,101.951,0.46855,0.463668,-0.751979,102.108,0.121981,-0.876999,-0.464751,50.2275,0,0,0,1,-3.86522,45.1806
0.0346686,-0.846575,-0.531138,126.677,-0.99881,-0.011104,-0.0474961,-8.95933,0.0343113,0.532153,-0.845953,109.008,0,0,0,1,-21.101,44.5533
-0.239531,0.787479,0.567892,-115.036,0.639906,0.567946,-0.517647,5.33723,-0.730168,0.239405,-0.639953,83.2794,0,0,0,1,-21.8214,43.1399
-0.358237,0.919683,-0.160776,89.724,0.481021,0.0342217,-0.876041,98.4338,-0.800178,-0.391167,-0.454647,71.1474,0,0,0,1,-19.8924,43.9139
-0.413737,-0.680114,0.605199,-113.61,-0.755605,0.627338,0.188433,24.0384,-0.507821,-0.37933,-0.773451,85.7663,0,0,0,1,-24.5656,43.4823
0.842283,0.53778,-0.0367625,40.6117,0.496673,-0.747781,0.440612,-101.224,0.209462,-0.38938,-0.896944,98.3453,0,0,0,1,-23.2911,44.4289
-0.0851217,0.858208,0.506196,-117.668,0.837059,0.337165,-0.430873,23.0055,-0.54045,0.387039,-0.747071,88.2512,0,0,0,1,-24.6064,43.742
-0.458189,0.744811,0.485097,-105.347,0.825676,0.558728,-0.0779863,-35.1662,-0.329122,0.3648,-0.870976,103.752,0,0,0,1,-23.1289,44.3051
-0.740582,-0.62368,-0.250122,76.9441,-0.660131,0.605707,0.444237,-98.4814,-0.125561,0.494108,-0.860286,107.465,0,0,0,1,-21.5713,44.3236
-0.980236,-0.188018,0.0615286,-8.49806,-0.197355,0.907847,-0.369953,104.217,0.0136993,-0.374784,-0.927011,104.448,0,0,0,1,-23.7451,44.1807
-0.69253,0.583402,-0.424317,100.216,-0.531039,-0.0141699,0.847229,-89.0115,0.488263,0.81206,0.319622,-32.853,0,0,0,1,25.5178,46.3297
0.267776,0.445719,0.854184,-129.812,0.804846,-0.590836,0.055993,58.1024,0.52964,0.672494,-0.516947,79.5985,0,0,0,1,-20.6523,44.586
0.68257,0.4699,-0.559725,14.9806,-0.181962,-0.632493,-0.752889,137.373,-0.707805,0.615748,-0.346217,55.2002,0,0,0,1,-20.5459,44.4344
-0.803837,-0.530181,0.269728,-63.1503,-0.594798,0.710471,-0.376093,87.3621,0.00776318,-0.462751,-0.886454,90.9457,0,0,0,1,-21.3838,45.4584
-0.70076,-0.68665,-0.193512,68.2216,-0.695727,0.597782,0.398272,-82.5779,-0.157796,0.413725,-0.896623,93.3054,0,0,0,1,-24.5945,44.5821
0.365013,-0.134692,-0.921208,116.2,-0.737093,-0.646267,-0.197568,89.8948,-0.568735,0.751131,-0.335176,54.1564,0,0,0,1,-20.3066,44.7036
-0.771555,0.233858,-0.591619,95.0524,-0.632702,-0.378956,0.675337,-123.966,-0.0662645,0.895379,0.440347,-44.538,0,0,0,1,20.5196,49.5188
-0.725061,-0.669221,-0.162571,-37.0004,-0.497495,0.672204,-0.548307,100.852,0.476219,-0.316678,-0.820323,93.7589,0,0,0,1,-21.7625,45.5406
-0.602266,0.21618,-0.768467,72.5088,-0.569861,0.55771,0.603505,-139.912,0.559048,0.80139,-0.212697,51.0295,0,0,0,1,-18.8249,44.7421
0.0656756,-0.0747887,0.995034,-116.828,0.778232,-0.620284,-0.0979877,86.1287,0.624533,0.780803,0.0174654,24.9038,0,0,0,1,-19.1875,44.5377
0.803815,0.00601768,0.594849,-53.7964,-0.278763,-0.879553,0.385587,-114.306,0.525522,-0.475762,-0.70532,96.298,0,0,0,1,-21.9379,44.978
0.549924,-0.721034,0.421537,-83.7995,-0.733167,-0.65849,-0.169874,-37.7964,0.400063,-0.215639,-0.890758,99.4854,0,0,0,1,-22.5406,44.7778
0.636537,-0.719161,0.278619,19.0484,0.018846,-0.346646,-0.937807,154.092,0.771016,0.602199,-0.2071,47.8985,0,0,0,1,-16.2501,44.9793
-0.838397,0.544845,-0.0152956,67.3733,0.242834,0.348251,-0.905402,131.694,-0.487977,-0.762801,-0.424279,68.8077,0,0,0,1,-18.2774,45.0006
0.820038,0.193301,-0.538676,55.4937,-0.149626,-0.836084,-0.527803,123.217,-0.552403,0.513419,-0.656698,85.9621,0,0,0,1,-19.3047,45.5539
-0.376498,-0.900132,-0.219116,88.9968,-0.670222,0.101365,0.735206,-103.096,-0.639571,0.42366,-0.641452,85.1983,0,0,0,1,-19.2022,45.0033
-0.097341,0.287037,0.952961,-160.64,0.531276,-0.794687,0.293631,6.63319,0.841588,0.534868,-0.07514,33.0082,0,0,0,1,-13.7515,46.075
0.424155,0.841939,-0.333514,104.493,0.624932,-0.00559103,0.780659,-77.3916,0.655403,-0.539544,-0.528526,74.4885,0,0,0,1,-18.4049,45.0332
0.989571,-0.144044,-0.0006407,-19.4114,-0.132255,-0.910327,0.392191,-110.68,-0.0570761,-0.388017,-0.919883,116.322,0,0,0,1,-19.0146,45.1453
0.670402,-0.658573,0.341822,-83.3289,-0.739878,-0.558527,0.375005,-81.7146,-0.0560518,-0.504311,-0.861701,87.308,0,0,0,1,-22.153,45.2319
-0.958057,-0.286563,-0.00294989,-13.3344,-0.260338,0.874592,-0.409039,104.83,0.119795,-0.391114,-0.912512,95.7387,0,0,0,1,-22.2508,45.2474
-0.12736,0.405832,-0.90503,142.15,-0.893161,0.349875,0.28258,1.07697,0.431327,0.844327,0.317913,-34.1713,0,0,0,1,25.5601,46.684
0.912385,0.375127,0.163812,26.3481,0.00948482,0.380708,-0.924646,138.249,-0.409224,0.845187,0.343794,-35.8565,0,0,0,1,22.7639,48.5892
0.964196,-0.201583,-0.172312,-58.0687,0.17449,0.971541,-0.160193,9.58773,0.1997,0.124391,0.971929,-81.6555,0,0,0,1,26.209,54.9909
0.346047,-0.347328,0.871559,-132.88,0.851378,0.506573,-0.136158,-49.3273,-0.394216,0.789143,0.471006,-25.305,0,0,0,1,-5.93844,50.0199
-0.701994,-0.698952,0.136641,-72.3758,-0.502513,0.350164,-0.790485,121.375,0.504664,-0.62358,-0.597045,80.6645,0,0,0,1,-18.871,45.6932
0.351096,-0.462016,-0.814415,141.883,-0.917809,-0.341997,-0.201655,45.2982,-0.185359,0.818278,-0.544116,67.8405,0,0,0,1,-9.01554,45.7177
0.891171,0.366918,0.266806,-4.0563,0.030469,-0.635189,0.771756,-146.889,0.452643,-0.679637,-0.577242,76.1788,0,0,0,1,-18.7621,47.523
0.91724,-0.38702,0.0942675,-57.3246,0.260632,0.40414,-0.876779,124.137,0.301234,0.828786,0.471563,-48.7762,0,0,0,1,24.6072,49.1185
-0.996266,-0.00606175,0.0861224,54.3398,0.0843359,-0.281775,0.955767,-133.057,0.0184735,0.959461,0.281234,-20.9902,0,0,0,1,7.53421,51.5789
0.886902,-0.10915,0.448878,-44.7296,0.44836,0.43741,-0.779516,134.042,-0.11126,0.892613,0.436878,-42.0208,0,0,0,1,22.1227,49.7966
-0.863666,0.125035,0.48831,-17.8902,0.490631,-0.0136279,0.871261,-149.285,0.115593,0.992059,-0.049576,11.5031,0,0,0,1,7.14939,51.4848
-0.651848,-0.408803,0.638729,-93.7021,0.740438,-0.161112,0.65253,-149.636,-0.163849,0.898289,0.407714,-15.8306,0,0,0,1,-21.1598,54.174
0.340883,0.879675,0.331619,-105.083,0.937634,-0.29257,-0.187736,34.8534,-0.0681252,0.374933,-0.924545,114.832,0,0,0,1,-22.9867,42.2871
0.0738406,0.373007,0.924886,-132.049,0.737038,-0.645162,0.201351,44.47,0.671806,0.666808,-0.322559,58.1626,0,0,0,1,-21.7237,42.3812
0.743605,0.370615,-0.556503,88.1118,0.559134,-0.801083,0.213622,-82.3844,-0.366634,-0.47001,-0.802913,88.4287,0,0,0,1,-25.5922,42.5816
-0.862336,-0.151414,-0.483166,32.0079,0.0872191,0.895557,-0.436314,114.842,0.498767,-0.418391,-0.759065,96.7404,0,0,0,1,-21.5798,43.1453
-0.810604,-0.584676,0.0327856,-49.9097,-0.573277,0.780888,-0.248127,80.9978,0.119472,-0.219928,-0.968173,118.528,0,0,0,1,-21.3554,43.2465
0.392557,-0.705279,0.590323,-124.772,-0.895487,-0.439481,0.0704238,-41.2886,0.209767,-0.556271,-0.804089,103.206,0,0,0,1,-22.6562,42.5843
0.754055,0.251102,0.606918,-39.294,-0.175976,-0.813017,0.55501,-124.452,0.632799,-0.525311,-0.568872,76.6923,0,0,0,1,-22.0487,42.3651
-0.784526,0.574075,-0.234427,55.9609,0.616237,0.679676,-0.39786,97.9159,-0.0690673,-0.456594,-0.88699,95.1508,0,0,0,1,-24.3547,43.5716
0.2309,0.81579,-0.530257,117.424,0.886441,-0.401061,-0.231024,0.561208,-0.401133,-0.416698,-0.815754,88.5641,0,0,0,1,-24.865,42.8604
-0.479656,-0.785562,-0.390925,100.62,-0.874859,0.462404,0.144235,-48.0252,0.0674596,0.411188,-0.909051,102.582,0,0,0,1,-25.4969,43.1133
0.723566,-0.531771,-0.440081,-15.4224,0.0437251,-0.600971,0.798074,-128.072,-0.688869,-0.596702,-0.411591,70.0109,0,0,0,1,-20.5735,43.1688
0.27912,0.90451,-0.322417,104.556,0.898155,-0.127127,0.4209,-38.114,0.33972,-0.407062,-0.847874,105.325,0,0,0,1,-21.1508,43.3719
-0.492818,-0.843833,-0.212312,88.6372,-0.864685,0.447672,0.227835,-54.576,-0.0972083,0.295864,-0.950271,117.166,0,0,0,1,-21.6713,43.5297
0.953345,0.211456,0.215453,-44.7089,0.286854,-0.856917,-0.428261,110.35,0.0940672,0.470084,-0.877595,110.339,0,0,0,1,-20.9561,43.5421
-0.174392,-0.830703,0.528696,-117.873,-0.982127,0.108128,-0.154063,15.5244,0.0708135,-0.546114,-0.834713,86.3729,0,0,0,1,-24.2896,43.3472
0.836743,-0.530736,-0.134836,-24.1092,-0.399575,-0.760132,0.512385,-108.382,-0.374435,-0.374857,-0.848104,97.0028,0,0,0,1,-23.6901,43.2554
-0.55322,-0.427116,0.715206,-116.99,0.831917,-0.327731,0.447779,-79.0909,0.0431419,0.842713,0.536632,-53.5623,0,0,0,1,24.7636,49.637
-0.784509,0.573798,-0.235162,68.8523,0.616393,0.680053,-0.396974,84.3334,-0.0678598,-0.456382,-0.887193,90.9381,0,0,0,1,-23.7678,44.0853
0.880684,0.462923,-0.100486,-20.5335,0.395198,-0.834967,-0.382948,99.9254,-0.261178,0.297544,-0.918288,105.955,0,0,0,1,-25.4606,43.7779
0.955557,-0.116474,0.270823,-17.0435,-0.218705,-0.896076,0.386286,-111.301,0.197686,-0.428348,-0.881724,109.823,0,0,0,1,-21.1259,43.2518
0.928249,-0.18882,0.320469,-42.0674,-0.315983,-0.854841,0.411583,-109.382,0.196235,-0.483314,-0.85317,93.5973,0,0,0,1,-24.2828,43.3237
0.331201,-0.00298548,0.943556,-100.915,0.667169,-0.706393,-0.236421,100.361,0.667227,0.707814,-0.231966,48.9981,0,0,0,1,-19.3187,43.9663
0.977362,0.100171,-0.186356,32.7834,0.18468,-0.833684,0.520445,-114.872,-0.103228,-0.54308,-0.833311,82.9486,0,0,0,1,-24.8841,43.4094
-0.761748,-0.467454,0.448583,-20.8502,-0.0889785,0.761316,0.642247,-133.921,-0.641734,0.449316,-0.621524,83.2549,0,0,0,1,-20.8553,44.2174
0.590747,0.804068,-0.0670295,71.4118,0.782507,-0.550684,0.290569,-63.0962,0.196725,-0.224104,-0.954503,114.995,0,0,0,1,-21.4414,43.8864
0.546051,0.219721,-0.808425,129.559,-0.819879,-0.0581056,-0.56958,77.5769,-0.172123,0.973831,0.148416,-19.4657,0,0,0,1,12.2905,44.3938
0.444876,-0.0526852,-0.894041,90.6079,-0.751873,0.520408,-0.4048,97.6977,0.486593,0.852291,0.191904,-20.0262,0,0,0,1,24.476,46.7926
-0.697573,-0.566168,0.439142,-93.5567,-0.562453,0.812377,0.153915,32.1071,-0.443891,-0.13963,-0.885135,103.493,0,0,0,1,-23.2717,43.9632
-0.73587,0.669929,-0.0984408,-34.5937,0.254328,0.408193,0.876753,-149.08,0.627545,0.62014,-0.470759,76.5874,0,0,0,1,-16.3376,44.3802
0.549925,0.818497,-0.166267,87.1931,0.761397,-0.409463,0.502608,-72.1398,0.343303,-0.402992,-0.848375,106.679,0,0,0,1,-21.3701,44.3079
0.534715,-0.22005,0.815878,-71.5875,0.664982,-0.48618,-0.566947,135.905,0.52142,0.845699,-0.113638,37.3259,0,0,0,1,-18.8764,45.7502
0.262554,-0.470743,-0.842298,146.123,-0.800725,0.380801,-0.462417,-4.00186,0.538427,0.795859,-0.276955,55.1735,0,0,0,1,-20.0678,43.8557
0.609414,0.790789,0.0571672,64.2342,0.56549,-0.484063,0.667761,-83.2983,0.55573,-0.374615,-0.742178,94.385,0,0,0,1,-18.7386,44.4297
-0.311247,0.331618,0.890593,-131.157,0.661238,0.748659,-0.0476762,-56.3463,-0.682561,0.574055,-0.452296,67.9614,0,0,0,1,-19.7903,43.9131
0.683285,0.619712,-0.386107,91.9936,0.729453,-0.602518,0.323838,-71.8261,-0.0319498,-0.50292,-0.863742,90.8364,0,0,0,1,-23.6309,44.1785
0.256133,-0.437481,0.861978,-81.5871,0.725387,-0.502407,-0.470532,124.09,0.638913,0.745787,0.18866,7.23623,0,0,0,1,-14.8299,46.5178
-0.829828,0.554338,-0.0639886,-61.771,-0.285137,-0.322658,0.902546,-132.805,0.479669,0.767203,0.425813,-15.3837,0,0,0,1,-11.9396,49.3819
0.766691,-0.0758527,0.637519,-51.0407,0.305684,-0.830085,-0.466385,123.003,0.564572,0.552453,-0.613232,91.3662,0,0,0,1,-22.0639,44.8437
0.597153,-0.79566,0.101657,-69.0929,0.784038,0.552217,-0.283445,-29.1336,0.169389,0.248963,0.953585,-76.7006,0,0,0,1,1.50325,55.2041
0.855032,0.211879,0.473315,-31.8222,-0.0205696,-0.898148,0.439212,-113.285,0.518167,-0.385277,-0.763587,91.5583,0,0,0,1,-23.1036,44.4594
-0.316269,0.609453,0.727009,-111.919,0.71804,0.654623,-0.236404,-34.5212,-0.619994,0.447254,-0.644648,84.9551,0,0,0,1,-19.8991,44.4768
-0.135492,0.72231,0.678167,-135.72,0.900268,-0.19606,0.388687,-3.54908,0.413714,0.663196,-0.623708,91.4869,0,0,0,1,-21.1211,44.5054
0.805177,0.325981,-0.495406,95.9449,-0.585636,0.568617,-0.577672,100.693,0.093386,0.755256,0.648743,-68.6113,0,0,0,1,25.476,48.9546
-0.00374358,-0.690002,-0.723798,125.924,-0.540501,0.610361,-0.579066,2.26775,0.841335,0.389046,-0.375232,68.0325,0,0,0,1,-17.3052,48.687
0.114383,0.809035,-0.576523,124.455,0.926944,-0.295662,-0.230996,2.54693,-0.35734,-0.507982,-0.783749,82.829,0,0,0,1,-21.8705,45.4074
0.831779,-0.532612,-0.156425,-5.96284,-0.386798,-0.758215,0.524878,-119.489,-0.39816,-0.376078,-0.83668,96.5664,0,0,0,1,-21.9252,44.6517
-0.731202,0.681846,-0.0207281,-60.8943,0.24378,0.289564,0.925594,-136.663,0.637115,0.671743,-0.37795,67.3652,0,0,0,1,-19.1452,44.3965
0.763495,0.0658062,-0.642452,62.705,-0.236132,-0.897468,-0.372549,110.514,-0.601096,0.436143,-0.669674,86.1745,0,0,0,1,-19.242,44.7951
0.715233,-0.603227,0.352928,-91.8391,0.460536,0.0269575,-0.887232,95.0879,0.525688,0.797114,0.297089,-29.9962,0,0,0,1,27.0305,47.8404
0.792649,0.538478,0.285918,14.766,0.193748,-0.667132,0.719303,-132.172,0.578073,-0.514759,-0.633131,85.5476,0,0,0,1,-18.0402,44.6739
-0.421976,0.901978,0.0914942,-84.063,0.574956,0.188216,0.796241,-83.6042,0.700972,0.3886,-0.598021,87.5949,0,0,0,1,-20.2844,44.9588
0.943884,-0.0819195,0.319956,-39.0773,-0.163002,-0.958093,0.235558,-98.7716,0.287251,-0.274493,-0.917682,116.81,0,0,0,1,-19.2252,45.3736
-0.95574,0.193697,-0.221453,-51.0574,-0.287333,-0.452703,0.844097,-124.696,0.0632466,0.870369,0.488322,-21.4737,0,0,0,1,-14.5688,50.1882
0.420874,0.790821,0.444372,-105.309,0.905366,-0.335761,-0.259956,44.7547,-0.0563758,0.511728,-0.857296,86.1514,0,0,0,1,-23.7276,44.8891
0.97973,-0.113019,0.165395,-34.185,-0.191134,-0.774583,0.6029,-124.57,0.0599727,-0.622292,-0.780484,82.1145,0,0,0,1,-19.6897,46.6932
-0.937466,0.051714,0.344213,-46.4443,-0.324189,-0.489749,-0.80935,144.094,0.126723,-0.870329,0.475888,-49.5407,0,0,0,1,19.6319,49.5434
0.952402,-0.291193,-0.09021,67.0736,0.202415,0.382792,0.901387,-113.066,-0.227946,-0.876742,0.423513,-43.3813,0,0,0,1,25.3234,51.4924
0.452957,-0.183972,0.872344,-148.606,0.854163,0.369874,-0.365512,21.4932,-0.255413,0.910685,0.324679,-28.6138,0,0,0,1,10.8078,52.9315
0.959405,-0.0246999,0.28095,50.2142,0.0842327,0.975786,-0.201856,29.0505,-0.269161,0.217327,0.938254,-80.7948,0,0,0,1,12.8591,54.7161
-0.88329,0.0550658,-0.465581,69.4552,-0.29193,0.712458,0.638107,-133.313,0.366845,0.699551,-0.613232,80.5111,0,0,0,1,-17.0356,46.1437
